10072;Dosador Bebidas Duplo Inox Jigger 15ml - 30ml POP;Un;13,9;Le Galo;0;0;null;10072;0;0
10073;Colher Bailarina C/ Garfo na Ponta LGL_LGCBG;Un;18,7;Le Galo;0;0;null;10073;0;0
10074;Pegador Gelo Inox Vinil 18cm POP;Un;10,5;Le Galo;0;0;null;10074;0;0
10076;Pa Gelo Plastica Color POP;Un;6,7;Le Galo;0;0;null;10076;0;0
10077;Coador Strainer Coquetel 4 Apoios Inox LGL_LGCI;Un;16,3;Le Galo;0;0;null;10077;0;0
10078;Coador Coquetel Julep Inox LGL_LGCJ;Un;17,8;Le Galo;0;0;null;10078;0;0
10079;Bico Dosador Inox POP;Un;8,8;Le Galo;0;0;null;10079;0;0
10080;Bico Dosador Plast Cores POP;Un;1,7;Le Galo;0;0;null;10080;0;0
10082;Bico Dosador Cromado POP;Un;5,5;Le Galo;0;0;null;10082;0;0
10083;Bico Dosador Cromado Longo LGL_LGBCRO2;Un;6,6;Le Galo;0;0;null;10083;0;0
10084;Tapete Borracha Bar Pto 15x30cm POP;Un;42,6;Le Galo;0;0;null;10084;0;0
10085;Tapete Borracha Bar Pto 30x45cm POP;Un;65,1;Le Galo;0;0;null;10085;0;0
10086;Tapete Borracha Bar Pto 8x59cm POP;Un;42,6;Le Galo;0;0;null;10086;0;0
10088;Garrafa Flair P/ Treino Bco LGL_LGGFB;Un;66,5;Le Galo;0;0;null;10088;0;0
10089;Garrafa Flair P/ Treino Fosforescente LGL_LGFOS;Un;92,3;Le Galo;0;0;null;10089;0;0
10091;Tira Riscos 500ml OXF_TRO1-3940;Un;43,9;Oxford;0;0;null;10091;0;0
10092;Tira Riscos 180ml OXF_TRO2-3940;Un;24,5;Oxford;0;0;null;10092;0;0
10094;Cinzeiro Maracana Fundo 10cm Cx 24 WTN_3335;Un;4;Wheton;0;0;null;10094;0;0
10096;Pa Pizza Ret Alum 41cm C 1,5mt GMT_A-41R;Un;440;Gi Metal;0;0;null;10096;0;0
10097;Rolo Furador Massas Inox GMT_AC-BSM;Un;219;Gi Metal;0;0;null;10097;0;0
10099;Pa Pizza Red Anodizada 33cm C 150cm GMT_A-32;Un;318,7;Gi Metal;0;0;null;10099;0;0
101;Lixeira C/ Pedal 15L 26x46cm Cinza VIE_3582;Un;132,9;Viel;0;0;null;101;0;0
10100;Pa Pizza Red Alum 36cm C 1,5mt GMT_A-37;Un;329,7;Gi Metal;0;0;null;10100;0;0
10101;Pa Pizza Red Alum 41cm C 1,5mt GMT_A-41;Un;440;Gi Metal;0;0;null;10101;0;0
10102;Pa Pizza Ret Alum 37cm C 1,5mt GMT_A-37R;Un;341,8;Gi Metal;0;0;null;10102;0;0
10103;Pa Pizza Ret Alum 32cm C 1,5mt GMT_A-32R;Un;329,7;Gi Metal;0;0;null;10103;0;0
10105;Rastelo Inox P/ Forno 24cm GMT_AC-RS;Un;175,4;Gi Metal;0;0;null;10105;0;0
10107;Pa Pizza Red Girar 26cm C 120cm GMT_I-26/120;Un;252,6;Gi Metal;0;0;null;10107;0;0
10108;Pa Pizza Red Girar Perf 26cm C 1,5mt GMT_I-26F;Un;296,7;Gi Metal;0;0;null;10108;0;0
10110;Pa Panific Anodizada 40x30cm C 150cm GMT_PPA-4030;Un;140,2;Gi Metal;0;0;null;10110;0;0
10111;Azeiteiro Bule Inox 840ml GMT_OL10I;Un;148,9;Gi Metal;0;0;null;10111;0;0
10112;Concha Pizzaiolo Inox Base Reta 170g GMT_AC-MS90;Un;208,5;Gi Metal;0;0;null;10112;0;0
10113;Pegador Tabuleiro/Formas Inox GMT_AC-PZ;Un;87,9;Gi Metal;0;0;null;10113;0;0
10114;Pegador Tabuleiro/Formas Inox Regulavel GMT_AC-PZ2;Un;165,1;Gi Metal;0;0;null;10114;0;0
10116;Espatula Pizza Inox 15x20cm C Azul GMT_AC-ST10;Un;109,2;Gi Metal;0;0;null;10116;0;0
10117;Espatula Fritura Longa 9x25cm Azl GMT_AC-ST22;Un;164,4;Gi Metal;0;0;null;10117;0;0
10119;Canudo Sache 25x6mm Pct 500;Un;9,9;World;0;0;null;10119;0;0
10120;Navalha Cortador 9mm (8 Furos) ORC_;Un;89,5;Orcil;0;0;null;10120;0;0
10122;Bandeja Antiderrapante Red 45cm ORC_UT0503;Un;49,5;Orcil;0;0;null;10122;0;0
10124;Copo Isopor Capuccino 120ml Pct 25 Copobras;Pct;6;World;0;0;null;10124;0;0
10126;Caixa Plast Mult Vazada 45x28x14cm Bca BLV_272;Un;30,4;Bolivar;0;0;null;10126;0;0
10127;Caixa Plast Mult Vazada 40x30x16cm Bca BLV_312;Un;29;Bolivar;0;0;null;10127;0;0
10131;Porta Mel Redondo MSM_4248;Un;39,5;Ms Madeiras;0;0;null;10131;0;0
10132;Migalheiro MSM_7171;Un;89;Ms Madeiras;0;0;null;10132;0;0
10133;Cortador Ovos Fio Inox BNX_2202-366;Un;18,8;Brinox;0;0;null;10133;0;0
10138;Forma Torta F/F 10x5cm POP;Un;9;Evolucao;0;0;null;10138;0;0
10139;Tampa P/ Microondas Incolor 25cm SPN_8330-14;Un;10,8;Soprano;0;0;null;10139;0;0
10140;Panela Microondas C/ Tampa 2,5L SPN_8315-72;Un;26,2;Soprano;0;0;null;10140;0;0
10141;Forma Pudim Microondas Branca/Vrm SPN_8300-02;Un;10,8;Soprano;0;0;null;10141;0;0
10144;Mesa Termica Inox 45x25cm 110v SPN_0020-61;Un;319;Soprano;0;0;null;10144;0;0
10145;Peneira Inox Cafe 55 VTR;Un;219;Vitoria;0;0;null;10145;0;0
10147;Saladeira Porcelana Canoa 24x18x10cm BNX_0301-006;Un;19,9;Brinox;0;0;null;10147;0;0
10152;Forma Refrat Cuba 1/6 17,5x16x6,5cm BNX_0302-003;Un;19,9;Brinox;0;0;null;10152;0;0
10155;Forma Refrat Oval Aba 16,5x8,5x3,3cm BNX_0302-019;Un;8,9;Brinox;0;0;null;10155;0;0
10156;Forma Refrat Oval Aba 26x13,5x5cm BNX_0302-018;Un;19,9;Brinox;0;0;null;10156;0;0
10159;Mini Tigela Ret Porcelana 10x8x4,9cm  BNX_0303-009;Un;6,99;Brinox;0;0;null;10159;0;0
10161;Garfo Torta Beli BNX_2050-019;Un;2,4;Brinox;0;0;null;10161;0;0
10163;Cacarola Rev Ceram 2 Asas 24x13 4,6L BNX_4704-124;Un;257,3;Brinox;0;0;null;10163;0;0
10164;Frigideira Rev Ceram 20x4,5cm BNX_4701-120;Un;110,3;Brinox;0;0;null;10164;0;0
10165;Frigideira Rev Ceram 24x5cm BNX_4701-124;Un;135,5;Brinox;0;0;null;10165;0;0
10167;Frigideira Rev Ceram 28x6,5cm BNX_4701-128;Un;173,3;Brinox;0;0;null;10167;0;0
10171;Panela Tampa do Rechaud Platanos 1,5L BNX_1032-016;Un;142,8;Brinox;0;0;null;10171;0;0
10172;Pincel Silicone C Inox 25cm Preto BNX_2251-313;Un;25,2;Brinox;0;0;null;10172;0;0
10173;Base Pedra Amolar 108 Alum Prendedor PCL_1365;Un;69,5;Picelli;0;0;null;10173;0;0
10174;Tampa Polv Furo Grosso Aml CBO_96SKRLC-408;Un;12,7;Cambro;0;0;null;10174;0;0
10175;Tampa Polv Furo Finiss Vde CBO_96SKRLF-408;Un;12,7;Cambro;0;0;null;10175;0;0
10176;Tampa Polv Furo Grosso Bco CBO_96SKRLP-408;Un;12,7;Cambro;0;0;null;10176;0;0
10177;Tampa Polv Furo Fino Bge CBO_96SKRLD-408;Un;12,7;Cambro;0;0;null;10177;0;0
